transaction_id,transaction_date,year,month,month_name,day_of_week,day_name,amount,description,merchant,transaction_type,category_name,category_type,is_essential,parent_category,account_name,account_type
1264,2025-06-21,2025,6,June     ,6,Saturday ,101.43,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
1262,2025-06-21,2025,6,June     ,6,Saturday ,64.55,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
1263,2025-06-21,2025,6,June     ,6,Saturday ,11.95,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
1261,2025-06-21,2025,6,June     ,6,Saturday ,230.69,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
1259,2025-06-20,2025,6,June     ,5,Friday   ,88.06,Purchase at Generic Merchant,Generic Merchant,debit,Car Maintenance,expense,f,Transportation,Amex Credit Card,credit_card
1257,2025-06-20,2025,6,June     ,5,Friday   ,40.85,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Primary Checking,checking
1256,2025-06-20,2025,6,June     ,5,Friday   ,36.02,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
1258,2025-06-20,2025,6,June     ,5,Friday   ,42.95,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
1254,2025-06-19,2025,6,June     ,4,Thursday ,78.04,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Primary Checking,checking
1251,2025-06-19,2025,6,June     ,4,Thursday ,6.58,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
1252,2025-06-19,2025,6,June     ,4,Thursday ,7.81,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
1255,2025-06-19,2025,6,June     ,4,Thursday ,54.91,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
1253,2025-06-19,2025,6,June     ,4,Thursday ,73.47,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Primary Checking,checking
1248,2025-06-18,2025,6,June     ,3,Wednesday,119.15,Purchase at Target,Target,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1250,2025-06-18,2025,6,June     ,3,Wednesday,4.20,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
1249,2025-06-18,2025,6,June     ,3,Wednesday,84.77,Purchase at Water District,Water District,debit,Utilities,expense,t,Housing,Primary Checking,checking
1247,2025-06-17,2025,6,June     ,2,Tuesday  ,7.07,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
1246,2025-06-17,2025,6,June     ,2,Tuesday  ,4.64,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
1245,2025-06-17,2025,6,June     ,2,Tuesday  ,24.08,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Primary Checking,checking
1244,2025-06-16,2025,6,June     ,1,Monday   ,82.48,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1243,2025-06-16,2025,6,June     ,1,Monday   ,92.95,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1242,2025-06-16,2025,6,June     ,1,Monday   ,158.73,Purchase at PG&E,PG&E,debit,Utilities,expense,t,Housing,Primary Checking,checking
1241,2025-06-16,2025,6,June     ,1,Monday   ,140.37,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1240,2025-06-16,2025,6,June     ,1,Monday   ,151.68,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Primary Checking,checking
1237,2025-06-15,2025,6,June     ,0,Sunday   ,54.95,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
1235,2025-06-15,2025,6,June     ,0,Sunday   ,18.81,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
1236,2025-06-15,2025,6,June     ,0,Sunday   ,56.62,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1239,2025-06-15,2025,6,June     ,0,Sunday   ,52.17,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
1238,2025-06-15,2025,6,June     ,0,Sunday   ,125.47,Purchase at PG&E,PG&E,debit,Utilities,expense,t,Housing,Primary Checking,checking
1230,2025-06-14,2025,6,June     ,6,Saturday ,62.62,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Primary Checking,checking
1231,2025-06-14,2025,6,June     ,6,Saturday ,145.59,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Primary Checking,checking
1229,2025-06-14,2025,6,June     ,6,Saturday ,55.78,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Chase Credit Card,credit_card
1234,2025-06-14,2025,6,June     ,6,Saturday ,75.08,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
1233,2025-06-14,2025,6,June     ,6,Saturday ,175.53,Purchase at PG&E,PG&E,debit,Utilities,expense,t,Housing,Primary Checking,checking
1232,2025-06-14,2025,6,June     ,6,Saturday ,14.86,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Amex Credit Card,credit_card
1227,2025-06-13,2025,6,June     ,5,Friday   ,96.18,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1228,2025-06-13,2025,6,June     ,5,Friday   ,167.72,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
1225,2025-06-12,2025,6,June     ,4,Thursday ,74.97,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1223,2025-06-12,2025,6,June     ,4,Thursday ,10.03,Purchase at Dunkin,Dunkin,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
1222,2025-06-12,2025,6,June     ,4,Thursday ,65.88,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
1226,2025-06-12,2025,6,June     ,4,Thursday ,57.23,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
1224,2025-06-12,2025,6,June     ,4,Thursday ,15.50,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
1221,2025-06-11,2025,6,June     ,3,Wednesday,8.86,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
1216,2025-06-11,2025,6,June     ,3,Wednesday,16.42,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
1215,2025-06-11,2025,6,June     ,3,Wednesday,11.07,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
1218,2025-06-11,2025,6,June     ,3,Wednesday,53.66,Purchase at Target,Target,debit,Groceries,expense,t,Food,Primary Checking,checking
1217,2025-06-11,2025,6,June     ,3,Wednesday,68.10,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Primary Checking,checking
1219,2025-06-11,2025,6,June     ,3,Wednesday,179.35,Purchase at PG&E,PG&E,debit,Utilities,expense,t,Housing,Chase Credit Card,credit_card
1220,2025-06-11,2025,6,June     ,3,Wednesday,8.72,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
1213,2025-06-10,2025,6,June     ,2,Tuesday  ,31.25,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Primary Checking,checking
1214,2025-06-10,2025,6,June     ,2,Tuesday  ,5.56,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
1212,2025-06-10,2025,6,June     ,2,Tuesday  ,64.68,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Chase Credit Card,credit_card
1211,2025-06-09,2025,6,June     ,1,Monday   ,28.22,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
1210,2025-06-09,2025,6,June     ,1,Monday   ,34.36,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Chase Credit Card,credit_card
1205,2025-06-08,2025,6,June     ,0,Sunday   ,6.86,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
1207,2025-06-08,2025,6,June     ,0,Sunday   ,37.11,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
1208,2025-06-08,2025,6,June     ,0,Sunday   ,57.99,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
1209,2025-06-08,2025,6,June     ,0,Sunday   ,40.28,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
1206,2025-06-08,2025,6,June     ,0,Sunday   ,49.70,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
1201,2025-06-07,2025,6,June     ,6,Saturday ,98.54,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1198,2025-06-07,2025,6,June     ,6,Saturday ,9.30,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
1199,2025-06-07,2025,6,June     ,6,Saturday ,159.88,Purchase at Target,Target,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
1204,2025-06-07,2025,6,June     ,6,Saturday ,9.54,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
1203,2025-06-07,2025,6,June     ,6,Saturday ,36.60,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
1202,2025-06-07,2025,6,June     ,6,Saturday ,141.41,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
1200,2025-06-07,2025,6,June     ,6,Saturday ,102.76,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1194,2025-06-06,2025,6,June     ,5,Friday   ,90.59,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
1197,2025-06-06,2025,6,June     ,5,Friday   ,16.37,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
1196,2025-06-06,2025,6,June     ,5,Friday   ,170.35,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1195,2025-06-06,2025,6,June     ,5,Friday   ,235.15,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Chase Credit Card,credit_card
1192,2025-06-05,2025,6,June     ,4,Thursday ,64.26,Purchase at Shell,Shell,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
1191,2025-06-05,2025,6,June     ,4,Thursday ,149.17,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
1193,2025-06-05,2025,6,June     ,4,Thursday ,236.91,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
1189,2025-06-04,2025,6,June     ,3,Wednesday,74.97,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Primary Checking,checking
1190,2025-06-04,2025,6,June     ,3,Wednesday,45.44,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
1188,2025-06-04,2025,6,June     ,3,Wednesday,51.96,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
1182,2025-06-03,2025,6,June     ,2,Tuesday  ,82.45,Purchase at PG&E,PG&E,debit,Utilities,expense,t,Housing,Primary Checking,checking
1181,2025-06-03,2025,6,June     ,2,Tuesday  ,147.79,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1180,2025-06-03,2025,6,June     ,2,Tuesday  ,6.23,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
1187,2025-06-03,2025,6,June     ,2,Tuesday  ,53.77,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
1186,2025-06-03,2025,6,June     ,2,Tuesday  ,52.59,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
1185,2025-06-03,2025,6,June     ,2,Tuesday  ,4.25,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
1184,2025-06-03,2025,6,June     ,2,Tuesday  ,47.30,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
1183,2025-06-03,2025,6,June     ,2,Tuesday  ,16.52,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
1177,2025-06-02,2025,6,June     ,1,Monday   ,71.33,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
1174,2025-06-02,2025,6,June     ,1,Monday   ,59.59,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Primary Checking,checking
1175,2025-06-02,2025,6,June     ,1,Monday   ,166.84,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
1179,2025-06-02,2025,6,June     ,1,Monday   ,47.36,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
1178,2025-06-02,2025,6,June     ,1,Monday   ,5.94,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
1176,2025-06-02,2025,6,June     ,1,Monday   ,67.76,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
8,2025-06-01,2025,6,June     ,0,Sunday   ,4822.79,Monthly Salary Deposit,Employer Inc,credit,Salary,income,f,Salary,Primary Checking,checking
1168,2025-06-01,2025,6,June     ,0,Sunday   ,135.51,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Primary Checking,checking
1167,2025-06-01,2025,6,June     ,0,Sunday   ,57.41,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
1166,2025-06-01,2025,6,June     ,0,Sunday   ,167.63,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Primary Checking,checking
1173,2025-06-01,2025,6,June     ,0,Sunday   ,76.51,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1172,2025-06-01,2025,6,June     ,0,Sunday   ,70.72,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1171,2025-06-01,2025,6,June     ,0,Sunday   ,63.85,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1170,2025-06-01,2025,6,June     ,0,Sunday   ,16.56,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
1169,2025-06-01,2025,6,June     ,0,Sunday   ,16.61,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
1165,2025-05-31,2025,5,May      ,6,Saturday ,90.12,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Chase Credit Card,credit_card
1164,2025-05-31,2025,5,May      ,6,Saturday ,64.42,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1163,2025-05-31,2025,5,May      ,6,Saturday ,6.24,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
1159,2025-05-30,2025,5,May      ,5,Friday   ,178.01,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
1162,2025-05-30,2025,5,May      ,5,Friday   ,114.79,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
1161,2025-05-30,2025,5,May      ,5,Friday   ,146.67,Purchase at Internet Provider,Internet Provider,debit,Utilities,expense,t,Housing,Chase Credit Card,credit_card
1160,2025-05-30,2025,5,May      ,5,Friday   ,177.06,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
1158,2025-05-30,2025,5,May      ,5,Friday   ,144.09,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Chase Credit Card,credit_card
1153,2025-05-29,2025,5,May      ,4,Thursday ,125.57,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
1157,2025-05-29,2025,5,May      ,4,Thursday ,160.45,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
1156,2025-05-29,2025,5,May      ,4,Thursday ,69.69,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
1155,2025-05-29,2025,5,May      ,4,Thursday ,4.72,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
1154,2025-05-29,2025,5,May      ,4,Thursday ,6.99,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
1148,2025-05-28,2025,5,May      ,3,Wednesday,32.82,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Amex Credit Card,credit_card
1149,2025-05-28,2025,5,May      ,3,Wednesday,76.75,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
1147,2025-05-28,2025,5,May      ,3,Wednesday,192.16,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Chase Credit Card,credit_card
1152,2025-05-28,2025,5,May      ,3,Wednesday,87.23,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1151,2025-05-28,2025,5,May      ,3,Wednesday,64.48,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Primary Checking,checking
1150,2025-05-28,2025,5,May      ,3,Wednesday,7.64,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
1143,2025-05-27,2025,5,May      ,2,Tuesday  ,169.66,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
1141,2025-05-27,2025,5,May      ,2,Tuesday  ,11.03,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
1146,2025-05-27,2025,5,May      ,2,Tuesday  ,41.60,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
1145,2025-05-27,2025,5,May      ,2,Tuesday  ,72.75,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
1144,2025-05-27,2025,5,May      ,2,Tuesday  ,42.41,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
1142,2025-05-27,2025,5,May      ,2,Tuesday  ,81.97,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Primary Checking,checking
